"carcinoma, adenosquamous",1897
"carcinoma, embryonal",1898
caudal regression syndrome,1899
cervical intraepithelial neoplasia,1900
choriocarcinoma,1901
colic,1902
cystadenocarcinoma,1903
ectropion,1904
femur head necrosis,1905
"keratosis, actinic",1906
lentigo,1907
"lichen planus, oral",1908
"metabolism, inborn errors",1909
paraparesis,1910
parovarian cyst,1911
pterygium,1912
retroperitoneal neoplasms,1913
teratocarcinoma,1914
uterine cervical diseases,1915
uterine cervical dysplasia,1916
uveal neoplasms,1917
vaginal discharge,1918
vitreous hemorrhage,1919
xeroderma pigmentosum,1920
acrodermatitis enteropathica,1921
adenomatous polyps,1922
arachnoiditis,1923
ascorbic acid deficiency,1924
athletic injuries,1925
bartter syndrome,1926
blepharitis,1927
"bulbar palsy, progressive",1928
calcium metabolism disorders,1929
"carcinoma, papillary",1930
charcot-marie-tooth disease,1931
"charcot-marie-tooth disease, axonal, type 2n",1932
common cold,1933
complex regional pain syndromes,1934
condylomata acuminata,1935
disease susceptibility,1936
duodenal neoplasms,1937
dysgeusia,1938
escherichia coli infections,1939
esophageal squamous cell carcinoma,1940
haemophilus infections,1941
htlv-i infections,1942
hypocapnia,1943
hypoprothrombinemias,1944
klebsiella infections,1945
"leukemia-lymphoma, adult t-cell",1946
"leukemia, monocytic, acute",1947
"leukemia, t-cell",1948
"meningitis, haemophilus",1949
mycosis fungoides,1950
nail diseases,1951
oculomotor nerve diseases,1952
oligohydramnios,1953
"osteoarthritis, hip",1954
otitis media,1955
paraganglioma,1956
paraneoplastic syndromes,1957
parotid neoplasms,1958
peptic ulcer,1959
polyradiculopathy,1960
prinzmetal&apos;s variant angina,1961
prosthesis-related infections,1962
proteus infections,1963
pseudoxanthoma elasticum,1964
pulmonary eosinophilia,1965
rectal diseases,1966
retinitis,1967
salmonella infections,1968
sarcoma 180,1969
"scleroderma, limited",1970
serratia infections,1971
spondylitis,1972
suppuration,1973
thiamine deficiency,1974
tumor lysis syndrome,1975
uveal melanoma,1976
"uveitis, anterior",1977
vestibulocochlear nerve diseases,1978
vipoma,1979
argyria,1980
hyperlysinemias,1981
insect bites and stings,1982
"ophthalmoplegia, chronic progressive external",1983
saccharopinuria,1984
"aortic aneurysm, familial thoracic 1",1985
arthrogryposis,1986
mptp poisoning,1987
myxoma,1988
opioid-related disorders,1989
osteoporotic fractures,1990
pressure ulcer,1991
spinal cord compression,1992
spinal fractures,1993
"tobacco addiction, susceptibility to",1994
vulvar neoplasms,1995
aortic valve disease 1,1996
"bone diseases, endocrine",1997
cattle diseases,1998
gamma aminobutyric acid transaminase deficiency,1999
gastroesophageal reflux,2000
genetic predisposition to disease,2001
hyperphosphatemia,2002
hypoparathyroidism,2003
"hypophosphatemic rickets, x-linked dominant",2004
osteochondrodysplasias,2005
parathyroid diseases,2006
pseudohypoparathyroidism,2007
rickets,2008
achlorhydria,2009
adenomatous polyposis coli,2010
adrenoleukodystrophy,2011
"alkalosis, respiratory",2012
amaurosis fugax,2013
"amnesia, anterograde",2014
anterior compartment syndrome,2015
antiphospholipid syndrome,2016
aortic coarctation,2017
asphyxia,2018
"asthma, aspirin-induced",2019
"asthma, occupational",2020
brain death,2021
bronchiolitis,2022
"carcinoma, ductal",2023
causalgia,2024
"ceroid lipofuscinosis, neuronal 1, infantile",2025
chickenpox,2026
choanal atresia,2027
"cholestasis, benign recurrent intrahepatic 1",2028
chordoma,2029
chromosomal instability,2030
contracture,2031
"cystitis, interstitial",2032
dengue,2033
"diabetes mellitus, lipoatrophic",2034
distal myopathies,2035
diverticulum,2036
duane retraction syndrome,2037
dysgnathia complex,2038
"dyspnea, paroxysmal",2039
ectromelia,2040
embolism and thrombosis,2041
encephalocele,2042
ependymoma,2043
episodic ataxia with nystagmus,2044
esophageal stenosis,2045
facial nerve diseases,2046
"factor 8 deficiency, acquired",2047
familial apoceruloplasmin deficiency,2048
familial hdl deficiency,2049
fanconi anemia,2050
fecal incontinence,2051
food hypersensitivity,2052
foot deformities,2053
gagging,2054
galactorrhea-hyperprolactinemia,2055
gastric fistula,2056
gastroparesis,2057
gaucher disease,2058
gerstmann syndrome,2059
giant lymph node hyperplasia,2060
glossopharyngeal nerve diseases,2061
"graft occlusion, vascular",2062
"granulomatosis, orofacial",2063
heartburn,2064
hemangioblastoma,2065
hematemesis,2066
"hematoma, subdural, chronic",2067
hemospermia,2068
hemothorax,2069
"hernia, hiatal",2070
histiocytic sarcoma,2071
hiv-associated lipodystrophy syndrome,2072
hyperacusis,2073
"hypercholesterolemia, familial",2074
hyperlipoproteinemia type iii,2075
hyperlipoproteinemia type v,2076
"hypertension, pregnancy-induced",2077
hypertensive nephropathy,2078
hypoglossal nerve diseases,2079
hypolipoproteinemias,2080
iatrogenic disease,2081
intervertebral disc disease,2082
intervertebral disc displacement,2083
intestinal atresia,2084
intestinal pseudo-obstruction,2085
"intracranial hemorrhage, traumatic",2086
jejunal diseases,2087
kartagener syndrome,2088
"keratosis, seborrheic",2089
"kidney diseases, cystic",2090
labor pain,2091
laryngismus,2092
laryngopharyngeal reflux,2093
"leukemia, plasma cell",2094
"lupus erythematosus, discoid",2095
"lymphoma, b-cell, marginal zone",2096
"lymphoma, follicular",2097
"lymphoma, mantle-cell",2098
"mastocytosis, systemic",2099
melena,2100
meningism,2101
"mesothelioma, malignant",2102
mild cognitive impairment,2103
myotonia,2104
myotonic disorders,2105
nasopharyngeal carcinoma,2106
neck pain,2107
"neoplasms, neuroepithelial",2108
"neoplasms, second primary",2109
"neurofibroma, plexiform",2110
optic nerve glioma,2111
"osteoarthritis, knee",2112
"pemphigoid, benign mucous membrane",2113
peptic ulcer hemorrhage,2114
polymyalgia rheumatica,2115
porokeratosis,2116
postpartum hemorrhage,2117
potassium deficiency,2118
primary sclerosing cholangitis,2119
prurigo,2120
pulmonary alveolar proteinosis,2121
pulmonary valve insufficiency,2122
renal colic,2123
respiratory paralysis,2124
respiratory syncytial virus infections,2125
retrograde degeneration,2126
"rhinitis, allergic, perennial",2127
schnitzler syndrome,2128
sezary syndrome,2129
silicosis,2130
sitosterolemia,2131
sjogren-larsson syndrome,2132
skin manifestations,2133
smith-lemli-opitz syndrome,2134
"spastic paraplegia type 5a, recessive",2135
spinal cord neoplasms,2136
spinal neoplasms,2137
spondylolysis,2138
steatorrhea,2139
"still&apos;s disease, adult-onset",2140
supratentorial neoplasms,2141
tangier disease,2142
testicular hydrocele,2143
"thyroid cancer, medullary",2144
"thyroid cancer, papillary",2145
toothache,2146
trigeminal nerve diseases,2147
"truncus arteriosus, persistent",2148
ureteral calculi,2149
"urinary bladder, overactive",2150
urinary calculi,2151
vagus nerve diseases,2152
vestibular neuronitis,2153
vlcad deficiency,2154
wallerian degeneration,2155
werner syndrome,2156
wheat hypersensitivity,2157
zollinger-ellison syndrome,2158
ciliophora infections,2159
"dermatitis, occupational",2160
fish diseases,2161
formaldehyde poisoning,2162
"pneumonia, aspiration",2163
warts,2164
anovulation,2165
harlequin type ichthyosis,2166
"ichthyosis, lamellar",2167
"lamellar ichthyosis, type 2",2168
pneumoconiosis,2169
persian gulf syndrome,2170
sex chromosome aberrations,2171
"leukemia, prolymphocytic, t-cell",2172
"lymphoma, primary effusion",2173
"rhabdomyosarcoma, alveolar",2174
"rhabdomyosarcoma, embryonal",2175
alveolar bone loss,2176
"carcinoma, medullary",2177
chondrocalcinosis,2178
coronavirus infections,2179
"ductus arteriosus, patent",2180
dyssomnias,2181
folliculitis,2182
hydrops fetalis,2183
hyperamylasemia,2184
hypoaldosteronism,2185
ileitis,2186
intestinal perforation,2187
mastocytosis,2188
"ossification, heterotopic",2189
ovarian hyperstimulation syndrome,2190
paroxysmal hemicrania,2191
pseudohypoaldosteronism,2192
pulmonary heart disease,2193
sciatica,2194
"surfactant metabolism dysfunction, pulmonary, 3",2195
tendinopathy,2196
tricuspid valve insufficiency,2197
acquired hyperostosis syndrome,2198
cone-rod dystrophy 3,2199
femoral fractures,2200
giant cell tumor of bone,2201
macular degeneration,2202
"macular degeneration, age-related, 2",2203
retinitis pigmentosa 19,2204
stargardt disease 1,2205
aids-related kaposi sarcoma,2206
"aneurysm, false",2207
language disorders,2208
neuroendocrine tumors,2209
onycholysis,2210
"plaque, amyloid",2211
"thyroid cancer, anaplastic",2212
tonsillar neoplasms,2213
acute generalized exanthematous pustulosis,2214
articulation disorders,2215
connective tissue diseases,2216
diabetes insipidus primary central,2217
esotropia,2218
facial neuralgia,2219
hemifacial spasm,2220
intracranial arteriovenous malformations,2221
leukemoid reaction,2222
parapsoriasis,2223
"purpura, thrombocytopenic",2224
"radiation injuries, experimental",2225
tyrosinemias,2226
water intoxication,2227
atrial premature complexes,2228
bidirectional tachycardia,2229
chagas cardiomyopathy,2230
cytomegalovirus retinitis,2231
eye pain,2232
gonorrhea,2233
myoclonic dystonia,2234
pelvic inflammatory disease,2235
penile induration,2236
"tachycardia, ectopic atrial",2237
"tachycardia, paroxysmal",2238
5q- syndrome,2239
achalasia microcephaly,2240
acquired angioedema,2241
acrocephalosyndactylia,2242
acromegaly,2243
addison disease,2244
"adenocarcinoma, follicular",2245
"adenomatosis, pulmonary",2246
agnosia,2247
agraphia,2248
aids-related complex,2249
airway remodeling,2250
"alexia, pure",2251
"anemia, pernicious",2252
"anemia, refractory",2253
"angina, stable",2254
anomia,2255
"anxiety, separation",2256
"aortic aneurysm, thoracic",2257
apparent mineralocorticoid excess,2258
"apraxia, ideomotor",2259
"arthritis, reactive",2260
ascaridida infections,2261
asperger syndrome,2262
"aspergillosis, allergic bronchopulmonary",2263
bile duct neoplasms,2264
binge-eating disorder,2265
blepharophimosis,2266
borderline personality disorder,2267
brachial plexus neuropathies,2268
burning mouth syndrome,2269
"burns, chemical",2270
bursitis,2271
campylobacter infections,2272
"cardiomyopathy, restrictive",2273
cerebellar neoplasms,2274
cerebral arterial diseases,2275
cerebral ventriculitis,2276
cerebrospinal fluid otorrhea,2277
cerebrospinal fluid rhinorrhea,2278
child nutrition disorders,2279
"cholecystitis, acute",2280
choledocholithiasis,2281
"cholestasis, progressive familial intrahepatic 3",2282
chondrodysplasia punctata,2283
chondrosarcoma,2284
choristoma,2285
choroid hemorrhage,2286
chromosome 17 deletion,2287
"chromosome 7, monosomy",2288
chronic pain,2289
coccidioidomycosis,2290
coccidiosis,2291
collagen diseases,2292
"colonic diseases, functional",2293
"colorectal neoplasms, hereditary nonpolyposis",2294
combat disorders,2295
corneal dystrophy avellino type,2296
corneal edema,2297
corneal perforation,2298
crest syndrome,2299
cutaneous fistula,2300
cytomegalovirus infections,2301
decerebrate state,2302
dental plaque,2303
"dermatitis, phototoxic",2304
dermatomycoses,2305
dextrocardia,2306
dirofilariasis,2307
diurnal enuresis,2308
"diverticulitis, colonic",2309
dry eye syndromes,2310
dupuytren contracture,2311
dystonia musculorum deformans,2312
edema of the optic disc,2313
"elephantiasis, filarial",2314
"embolism, air",2315
"embolism, cholesterol",2316
empty sella syndrome,2317
"encephalitis, herpes simplex",2318
encephalomyelitis,2319
enterobiasis,2320
"epileptic encephalopathy, lennox-gastaut type",2321
erythema migrans,2322
esophageal motility disorders,2323
euthyroid sick syndromes,2324
exotropia,2325
eye neoplasms,2326
facial nerve injuries,2327
factitious disorders,2328
failed back surgery syndrome,2329
failure to thrive,2330
familial mediterranean fever,2331
"fasciitis, plantar",2332
femoral neuropathy,2333
fetal hypoxia,2334
fetishism (psychiatric),2335
fissure in ano,2336
flatulence,2337
"fractures, bone",2338
frontotemporal dementia,2339
gangrene,2340
"genetic diseases, inborn",2341
gliosarcoma,2342
"granuloma, plasma cell",2343
growth hormone-secreting pituitary adenoma,2344
halitosis,2345
"heart failure, diastolic",2346
"heart failure, systolic",2347
helminthiasis,2348
"helminthiasis, animal",2349
hemianopsia,2350
hemobilia,2351
hemophilia a,2352
"hepatitis, viral, human",2353
hepatopulmonary syndrome,2354
"hernia, abdominal",2355
herpes zoster,2356
horner syndrome,2357
horse diseases,2358
hypercapnia,2359
hypochondriasis,2360
hypohidrosis,2361
hypopharyngeal neoplasms,2362
hypotrichosis,2363
hypoventilation,2364
"ichthyosis, x-linked",2365
inflammatory bowel disease 13,2366
intermittent claudication,2367
intestinal fistula,2368
intestinal polyposis,2369
"intracranial hemorrhage, hypertensive",2370
intrahepatic cholangiocarcinoma,2371
iris diseases,2372
iritis,2373
juvenile pauciarticular chronic arthritis,2374
klatskin&apos;s tumor,2375
kluver-bucy syndrome,2376
kyphosis,2377
lambert-eaton myasthenic syndrome,2378
leg ulcer,2379
"leukemia, b-cell",2380
"leukemia, myeloid, chronic, atypical, bcr-abl negative",2381
"leukemia, myelomonocytic, acute",2382
"leukemia, radiation-induced",2383
leukoplakia,2384
"leukoplakia, oral",2385
liddle syndrome,2386
lipomatosis,2387
livedo reticularis,2388
loiasis,2389
"lupus vasculitis, central nervous system",2390
lyme disease,2391
"lymphohistiocytosis, hemophagocytic",2392
"lymphoma, large-cell, anaplastic",2393
"lymphoma, large-cell, immunoblastic",2394
lymphomatoid granulomatosis,2395
macroglossia,2396
malabsorption syndromes,2397
"malaria, cerebral",2398
"malaria, vivax",2399
malignant carcinoid syndrome,2400
malignant mesenchymal tumor,2401
marfan syndrome,2402
maxillary diseases,2403
meige syndrome,2404
meningeal carcinomatosis,2405
microscopic polyangiitis,2406
mitochondrial cytopathy,2407
mitochondrial encephalopathy,2408
mitochondrial myopathy with lactic acidosis,2409
mitral valve stenosis,2410
monkey diseases,2411
mucopolysaccharidosis iii,2412
multiple system atrophy,2413
"muscular dystrophy, duchenne",2414
mycoplasma infections,2415
mycotoxicosis,2416
myelitis,2417
"myelitis, transverse",2418
myokymia,2419
nematode infections,2420
"neoplasms, radiation-induced",2421
nerve compression syndromes,2422
neuromyelitis optica,2423
night terrors,2424
nonpuerperal galactorrhea,2425
no-reflow phenomenon,2426
olfactory nerve diseases,2427
oligomenorrhea,2428
onchocerciasis,2429
oral submucous fibrosis,2430
orbital pseudotumor,2431
orthostatic intolerance,2432
osteitis deformans,2433
otitis media with effusion,2434
oxyuriasis,2435
pallor,2436
paranasal sinus neoplasms,2437
"paraparesis, spastic",2438
paraphilias,2439
parasitemia,2440
parasitic diseases,2441
pars planitis,2442
pelvic infection,2443
"pemphigus, benign familial",2444
penile neoplasms,2445
"pericarditis, constrictive",2446
persistent vegetative state,2447
peters anomaly,2448
pharyngeal diseases,2449
pityriasis rubra pilaris,2450
"pleural effusion, malignant",2451
pneumocephalus,2452
"pneumonia, pneumocystis",2453
polymorphic catecholergic ventricular tachycardia,2454
post-exercise hypotension,2455
postural orthostatic tachycardia syndrome,2456
prader-willi syndrome,2457
"pregnancy complications, neoplastic",2458
"pregnancy, ectopic",2459
primary ovarian insufficiency,2460
prostatism,2461
prosthesis failure,2462
pseudobulbar palsy,2463
pulmonary aspergillosis,2464
pulmonary veno-occlusive disease,2465
pyelitis,2466
pyuria,2467
radial neuropathy,2468
rapidly progressive glomerulonephritis with pulmonary hemorrhage,2469
respiratory aspiration,2470
retinal dysplasia,2471
retroviridae infections,2472
rheumatic heart disease,2473
rheumatoid vasculitis,2474
"rhinitis, allergic, seasonal",2475
rupture,2476
"rupture, spontaneous",2477
"sarcoma, clear cell",2478
"sarcoma, experimental",2479
schizophrenia and disorders with psychotic features,2480
"schizophrenia, childhood",2481
"schizophrenia, disorganized",2482
seminoma,2483
severe acute respiratory syndrome,2484
"severe cutaneous adverse reaction, susceptibility to",2485
sialadenitis,2486
simian acquired immunodeficiency syndrome,2487
situs inversus,2488
"skin diseases, infectious",2489
"skin diseases, vesiculobullous",2490
"sleep disorders, intrinsic",2491
sleep-wake transition disorders,2492
smith-magenis syndrome,2493
sneezing,2494
snoring,2495
spermatogenic failure 6,2496
sphincter of oddi dysfunction,2497
spinal cord vascular diseases,2498
spinal stenosis,2499
sporotrichosis,2500
"strongyle infections, equine",2501
sunburn,2502
sunct syndrome,2503
sweet syndrome,2504
syndactyly,2505
systemic candidiasis,2506
systemic inflammatory response syndrome,2507
tendon injuries,2508
tetanus,2509
thoracic neoplasms,2510
"thyroiditis, autoimmune",2511
tinea,2512
tinea capitis,2513
tinea pedis,2514
tonic pupil,2515
tonsillitis,2516
tooth abrasion,2517
tooth discoloration,2518
"toxoplasmosis, congenital",2519
"toxoplasmosis, ocular",2520
tracheal stenosis,2521
trichinellosis,2522
trichostrongyloidiasis,2523
trophoblastic neoplasms,2524
"trypanosomiasis, african",2525
"tuberculosis, osteoarticular",2526
"typhus, endemic flea-borne",2527
urethral obstruction,2528
urinary bladder fistula,2529
urinary bladder neck obstruction,2530
"urinary incontinence, stress",2531
uterine cervicitis,2532
vaginitis,2533
vesico-ureteral reflux,2534
vesicovaginal fistula,2535
vitamin a deficiency,2536
warfarin syndrome,2537
wernicke encephalopathy,2538
afibrinogenemia congenital,2539
aids-associated nephropathy,2540
auditory neuropathy,2541
"carcinoma, islet cell",2542
cholecystolithiasis,2543
"cholestasis, benign recurrent intrahepatic 2",2544
"cholestasis, progressive familial intrahepatic 2",2545
"coproporphyria, hereditary",2546
extensively drug-resistant tuberculosis,2547
fanconi like syndrome,2548
insulinoma,2549
nocturnal myoclonus syndrome,2550
polydipsia,2551
surgical wound infection,2552
varicose ulcer,2553
angiomatosis,2554
dislocations,2555
"epilepsy, post-traumatic",2556
fascioliasis,2557
gingival hemorrhage,2558
"goiter, nodular",2559
immune complex diseases,2560
"intestinal diseases, parasitic",2561
"lung diseases, parasitic",2562
mite infestations,2563
speech disturbance - use of faulty phrasing and unrelated words,2564
strongyloidiasis,2565
asbestosis,2566
hyperoxia,2567
neoplastic processes,2568
"neuritis, autoimmune, experimental",2569
opisthorchiasis,2570
diverticulitis,2571
gallbladder disease 1,2572
retinal detachment,2573
"anemia, sideroblastic spinocerebellar ataxia",2574
appendiceal neoplasms,2575
beta-thalassemia,2576
foot injuries,2577
hand injuries,2578
antley-bixler syndrome phenotype,2579
"candidiasis, cutaneous",2580
afibrinogenemia,2581
alpha 1-antitrypsin deficiency,2582
"anemia, hypochromic microcytic",2583
antithrombin iii deficiency,2584
"asthma, exercise-induced",2585
"blood loss, surgical",2586
critical illness,2587
croup,2588
decompression sickness,2589
endometritis,2590
familial cerebral cavernous malformation,2591
"fractures, closed",2592
friedreich ataxia,2593
"head injuries, closed",2594
hemochromatosis,2595
hereditary angioedema type iii,2596
leriche syndrome,2597
mixed connective tissue disease,2598
multi-centric castleman&apos;s disease,2599
nasal polyps,2600
optic nerve injuries,2601
parasomnias,2602
postphlebitic syndrome,2603
primary amyloidosis,2604
primary graft dysfunction,2605
protozoan infections,2606
retrobulbar hemorrhage,2607
"sarcoma, myeloid",2608
"subarachnoid hemorrhage, traumatic",2609
toxemia,2610
vulvitis,2611
adjustment disorders,2612
anus diseases,2613
body dysmorphic disorders,2614
"bone demineralization, pathologic",2615
dermatitis herpetiformis,2616
granuloma annulare,2617
hashimoto disease,2618
hyperthyroxinemia,2619
"jaundice, chronic idiopathic",2620
"lead poisoning, nervous system, childhood",2621
listeriosis,2622
"liver diseases, parasitic",2623
mitochondrial encephalomyopathies,2624
neurosyphilis,2625
pneumocystis infections,2626
"porphyria, variegate",2627
rectal fistula,2628
"urinary incontinence, urge",2629
urinoma,2630
bacteriuria,2631
balkan nephropathy,2632
"dysentery, bacillary",2633
salmonella food poisoning,2634
vibrio infections,2635
acinetobacter infections,2636
anthrax,2637
bordetella infections,2638
brachydactyly with hypertension,2639
dent disease,2640
flavobacteriaceae infections,2641
glossalgia,2642
"hyperostosis, cortical, congenital",2643
"impotence, vasculogenic",2644
moraxellaceae infections,2645
neisseriaceae infections,2646
obstetric labor complications,2647
osteitis,2648
"osteoarthropathy, secondary hypertrophic",2649
otitis,2650
pulmonary atresia,2651
rickettsia infections,2652
typhoid fever,2653
congenital hyperinsulinism,2654
"diabetes mellitus, permanent neonatal",2655
"diabetes mellitus, transient neonatal, 2",2656
diabetic coma,2657
"hyperinsulinemic hypoglycemia, familial, 1",2658
"hypoglycemia, leucine-induced",2659
cantu syndrome,2660
"cardiomyopathy, dilated, 1o",2661
sleep apnea syndromes,2662
hemangiopericytoma,2663
keratoacanthoma,2664
zellweger syndrome,2665
"carcinoma 256, walker",2666
homocystinuria,2667
imerslund-grasbeck syndrome,2668
subacute combined degeneration,2669
enterovirus infections,2670
"encephalitis, viral",2671
herpesviridae infections,2672
herpes zoster ophthalmicus,2673
herpes zoster oticus,2674
malignant hyperthermia,2675
miyoshi myopathy,2676
multiple endocrine neoplasia,2677
nutritional and metabolic diseases,2678
"retinal necrosis syndrome, acute",2679
temporomandibular ankylosis,2680
"lipid metabolism, inborn errors",2681
gallbladder disease 4,2682
murine acquired immunodeficiency syndrome,2683
post-dural puncture headache,2684
burkholderia infections,2685
chylothorax,2686
kidney disorder involving deposition of calcium and oxalate or phosphate in the renal tubules,2687
"polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract",2688
refsum disease,2689
triglyceride storage disease with impaired long-chain fatty acid oxidation,2690
"mastocytosis, cutaneous",2691
myeloproliferative disorders,2692
"chromosome 22, microdeletion 22 q11",2693
low tension glaucoma,2694
filariasis,2695
leukocyte disorders,2696
d-bifunctional protein deficiency,2697
spinal curvatures,2698
isobutyryl-coa dehydrogenase deficiency,2699
"acyl-coa dehydrogenase family, member 9, deficiency of",2700
medium chain acyl coa dehydrogenase deficiency,2701
short chain acyl coa dehydrogenase deficiency,2702
2-methylbutyryl-coa dehydrogenase deficiency,2703
neuronal ceroid-lipofuscinoses,2704
jet lag syndrome,2705
"muscular dystrophy, facioscapulohumeral",2706
"osteochondritis dissecans, short stature, and early-onset osteoarthritis",2707
"spondyloepimetaphyseal dysplasia, aggrecan type",2708
"spondyloepiphyseal dysplasia, kimberley type",2709
acute chest syndrome,2710
beta ketothiolase deficiency,2711
common bile duct diseases,2712
frostbite,2713
hemorrhoids,2714
herpes labialis,2715
hyaline membrane disease,2716
hip fractures,2717
paroxysmal nonkinesigenic dyskinesia,2718
allanson pantzar mcleod syndrome,2719
barotrauma,2720
chilblains,2721
evan&apos;s syndrome,2722
eyelid neoplasms,2723
fasciitis,2724
glossitis,2725
glycogen storage disease type v,2726
"hearing loss, mixed conductive-sensorineural",2727
"infarction, anterior cerebral artery",2728
"microvascular complications of diabetes, susceptibility to, 1",2729
"microvascular complications of diabetes, susceptibility to, 3",2730
parasystole,2731
"pleurodynia, epidemic",2732
"pneumonia, lipid",2733
"pneumonia, viral",2734
pneumoperitoneum,2735
polyps,2736
renal tubular dysgenesis,2737
segmental glomerulosclerosis,2738
tietze&apos;s syndrome,2739
ascariasis,2740
cat diseases,2741
flea infestations,2742
hookworm infections,2743
hymenolepiasis,2744
oxyurida infections,2745
tick infestations,2746
trichuriasis,2747
cayler cardiofacial syndrome,2748
aggressive periodontitis,2749
chromosome 13q trisomy,2750
"dementia, multi-infarct",2751
"esophageal spasm, diffuse",2752
"fluorosis, dental",2753
foodborne diseases,2754
fusariosis,2755
heart rupture,2756
"hematoma, subdural, spinal",2757
"hyperglycinemia, nonketotic",2758
job&apos;s syndrome,2759
myofascial pain syndromes,2760
"neural tube defect, folate-sensitive",2761
"parasitic diseases, animal",2762
schistosomiasis,2763
schistosomiasis haematobia,2764
acrocallosal syndrome,2765
"anemia, diamond-blackfan",2766
nasopharyngitis,2767
thalassemia,2768
puerperal infection,2769
duodenitis,2770
pilonidal sinus,2771
peroxisomal acyl-coa oxidase deficiency,2772
spondyloenchondrodysplasia,2773
malonic aciduria,2774
methylmalonic acidemia,2775
"mental retardation, x-linked 63",2776
"myopathy, congenital, with fiber-type disproportion",2777
nemaline myopathy 3,2778
"abortion, habitual",2779
"aortic aneurysm, familial thoracic 6",2780
chylous ascites,2781
idiopathic pulmonary fibrosis,2782
"leukemia, hairy cell",2783
"leukemia, myelomonocytic, juvenile",2784
"neoplasms, multiple primary",2785
nephrogenic fibrosing dermopathy,2786
pancreatic islet cell tumors,2787
thymoma,2788
juvenile-onset dystonia,2789
smoke inhalation injury,2790
"neoplasms, mesothelial",2791
atrial septal defect 5,2792
"cardiomyopathy, familial hypertrophic, 1",2793
"cardiomyopathy, familial hypertrophic, 11",2794
refractive errors,2795
acetabular dysplasia,2796
"deafness, autosomal dominant 20",2797
cecal neoplasms,2798
muscle neoplasms,2799
"cardiomyopathy, dilated, 1aa",2800
hysteria,2801
takayasu arteritis,2802
myositis ossificans,2803
heterotaxy syndrome,2804
osler-rendu-weber syndrome 2,2805
aminoacylase 1 deficiency,2806
aicardi syndrome,2807
nelson syndrome,2808
pituitary acth hypersecretion,2809
severe combined immunodeficiency due to adenosine deaminase deficiency,2810
cone-rod dystrophy 9,2811
weill-marchesani syndrome,2812
weill-marchesani-like syndrome,2813
"ehlers-danlos syndrome, type vii, autosomal recessive",2814
acromicric dysplasia,2815
geleophysic dysplasia 1,2816
"ectopia lentis 2, isolated, autosomal recessive",2817
aicardi-goutieres syndrome,2818
dyschromatosis symmetrica hereditaria 1,2819
"coenzyme q10 deficiency, primary, 1",2820
"spinocerebellar ataxia, autosomal recessive 9",2821
"hypercalciuria, absorptive, 2",2822
colonic polyps,2823
asphyxia neonatorum,2824
"echinococcosis, hepatic",2825
giardiasis,2826
autonomic dysreflexia,2827
facial asymmetry,2828
chromosome fragility,2829
"hypertension, essential",2830
"parkinson disease, late-onset",2831
"adiponectin, serum level of, quantitative trait locus 2",2832
"adiponectin, serum level of, quantitative trait locus 3",2833
"diabetes, gestational",2834
"dystonia, dopa-responsive",2835
neurodegeneration with brain iron accumulation (nbia),2836
"parkinson disease, juvenile, autosomal recessive",2837
phencyclidine abuse,2838
"segawa syndrome, autosomal recessive",2839
shy-drager syndrome,2840
transvestism,2841
gambling,2842
heart murmurs,2843
hyperemesis gravidarum,2844
"neoplasms, squamous cell",2845
thyroid hormone resistance syndrome,2846
gait apraxia,2847
smooth muscle tumor,2848
"aging, premature",2849
"protoporphyria, erythropoietic",2850
adenylosuccinate lyase deficiency,2851
"mental retardation, x-linked, associated with fragile site fraxe",2852
spinocerebellar ataxia 28,2853
aspartylglucosaminuria,2854
ciguatera poisoning,2855
klippel-trenaunay-weber syndrome,2856
glycogen storage disease type iii,2857
"dysentery, amebic",2858
"lipodystrophy, congenital generalized, type 1",2859
"rhizomelic chondrodysplasia punctata, type 3",2860
congenital myasthenic syndrome ib,2861
acquired cjd,2862
"anemia, neonatal",2863
autoimmune lymphoproliferative syndrome,2864
craniofacial dysostosis,2865
parotitis,2866
soft tissue injuries,2867
conversion disorder,2868
echolalia,2869
"mental retardation, x-linked",2870
primary hyperoxaluria type 1,2871
"amino acid metabolism, inborn errors",2872
bell palsy,2873
flavivirus infections,2874
"hemorrhagic fever, american",2875
"hemorrhagic fever, crimean",2876
hemorrhagic fever with renal syndrome,2877
hepatitis a,2878
hypertensive retinopathy,2879
lassa fever,2880
orthomyxoviridae infections,2881
paramyxoviridae infections,2882
phlebotomus fever,2883
reoviridae infections,2884
rift valley fever,2885
"sarcoidosis, pulmonary",2886
subacute sclerosing panencephalitis,2887
joubert syndrome 3,2888
chromoblastomycosis,2889
"hyperoxaluria, primary",2890
kernicterus,2891
mental fatigue,2892
pancreatic adenoma,2893
"pancreatic cancer, adult",2894
sulfhemoglobinemia,2895
"immunodeficiency with hyper-igm, type 2",2896
combined oxidative phosphorylation deficiency 6,2897
eosinophilic pustular folliculitis,2898
glycogen storage disease,2899
laryngomalacia,2900
nesidioblastosis,2901
preeclamptic toxemia,2902
ureaplasma infections,2903
west nile fever,2904
wound infection,2905
acth-secreting pituitary adenoma,2906
leber congenital amaurosis 4,2907
"autoimmune polyendocrinopathy syndrome, type 1",2908
"polyendocrinopathies, autoimmune",2909
"autoimmune disease, susceptibility to, 1",2910
"adenylate kinase deficiency, hemolytic anemia due to",2911
